sub,sub_num,orig_epoch,condition,item_name,familiarity,match_status,isPC_LPC
26,26,50,Metaphor,heart,4.625,unmatched,0.8973638447216
26,26,52,Anomalous,plant,3.0625,matched,0.980459160391846
26,26,53,Literal,dry,5,unmatched,0.978866921406898
26,26,54,Metaphor,drowning,5.0625,matched,0.965258881822324
26,26,55,Metaphor,key,5.17647058823529,matched,0.985380432159091
26,26,56,Metaphor,walk,5.88235294117647,matched,0.869811246487589
26,26,59,Literal,rain,5.875,matched,0.91358555017518
26,26,60,Metaphor,fishing,4.27777777777778,unmatched,0.923341795692778
26,26,62,Metaphor,broken,6.55555555555556,matched,0.850909843349655
26,26,64,Literal,walk,5.16666666666667,matched,0.9872025023153
26,26,65,Metaphor,food,5.83333333333333,matched,0.980698211502623
26,26,66,Literal,bag,3.72222222222222,matched,0.947222856734444
26,26,67,Metaphor,tag,3.94444444444444,unmatched,0.970854919152855
26,26,68,Literal,charging,6.11111111111111,matched,0.960029712913769
26,26,71,Anomalous,dry,1.61111111111111,unmatched,0.941070869887577
26,26,72,Anomalous,fight,1.94444444444444,matched,0.961179739588061
26,26,74,Metaphor,tree,5.33333333333333,matched,0.846223978518701
26,26,75,Anomalous,sheep,2.72222222222222,matched,0.96571694174322
26,26,77,Literal,smell,5.66666666666667,unmatched,0.96046901251392
26,26,78,Literal,running,5.72222222222222,matched,0.964486075227708
26,26,79,Literal,eye,5.44444444444444,matched,0.977336463997234
26,26,80,Metaphor,head,4.61111111111111,matched,0.968748685089928
26,26,81,Metaphor,couch,6.11111111111111,matched,0.992084628052536
26,26,82,Literal,scattered,4.72222222222222,matched,0.932906545924625
26,26,83,Metaphor,root,3.05555555555556,unmatched,0.937349523306744
26,26,84,Metaphor,missing,4.44444444444444,unmatched,0.936690604862425
26,26,86,Metaphor,jail,4.66666666666667,matched,0.858838558766581
26,26,87,Metaphor,bin,4.72222222222222,matched,0.985621560039556
26,26,88,Anomalous,rain,2.61111111111111,matched,0.974123555118307
26,26,89,Literal,teeth,5.05555555555556,unmatched,0.920516436110518
26,26,90,Literal,body,5.66666666666667,unmatched,0.972063281257316
26,26,91,Anomalous,couple,2.16666666666667,matched,0.962573579730088
26,26,94,Literal,drowning,5.22222222222222,matched,0.983616363332942
26,26,95,Literal,heart,6.38888888888889,unmatched,0.970703149499695
26,26,97,Literal,growing,5.11111111111111,unmatched,0.981521604185416
26,26,98,Metaphor,plant,5.66666666666667,matched,0.970754388816871
26,26,99,Literal,fixed,5,matched,0.993257400806593
26,26,100,Metaphor,blind,5.55555555555556,matched,0.904245139945819
26,26,101,Anomalous,clock,4,matched,0.967964632682431
26,26,105,Literal,key,5.33333333333333,matched,0.960326310771084
26,26,106,Literal,chains,5.5,matched,0.977680888804675
26,26,107,Metaphor,scale,5.66666666666667,matched,0.976330361190478
26,26,108,Metaphor,empty,5.05555555555556,matched,0.971737938028845
26,26,109,Anomalous,lifting,1.94444444444444,matched,0.986202696898501
26,26,111,Literal,words,3.77777777777778,matched,0.988835453679067
26,26,113,Anomalous,walking,2.5,matched,0.98432556860969
26,26,114,Metaphor,shoulder,3.77777777777778,matched,0.990773126728056
26,26,115,Anomalous,light,2.16666666666667,matched,0.970823892607526
26,26,117,Anomalous,thought,3.27777777777778,matched,0.892825684363216
26,26,118,Anomalous,pills,2.88888888888889,unmatched,0.962287341572266
26,26,120,Anomalous,eye,2.52941176470588,matched,0.970113685332176
26,26,121,Anomalous,charging,4,matched,0.977402700206248
26,26,122,Anomalous,walk,4.23529411764706,matched,0.927870505240117
26,26,123,Literal,fishing,6.11764705882353,unmatched,0.948465356432261
26,26,127,Literal,jail,5.82352941176471,matched,0.929229578527356
26,26,128,Anomalous,words,3.52941176470588,matched,0.973217927052071
26,26,129,Anomalous,body,3.94117647058824,unmatched,0.961747282718618
26,26,130,Anomalous,cough,4.35294117647059,unmatched,0.984221449614797
26,26,131,Metaphor,pills,2.82352941176471,unmatched,0.983928509257268
26,26,132,Literal,tag,5.625,unmatched,0.991106864247055
26,26,133,Metaphor,walking,4.9375,matched,0.931425263716843
26,26,134,Metaphor,thought,5.47058823529412,matched,0.896565692372194
26,26,135,Metaphor,rain,5.88235294117647,matched,0.984858793687792
26,26,136,Metaphor,sheep,4,matched,0.976729713215138
26,26,137,Literal,couch,6,matched,0.956108874971129
26,26,139,Literal,empty,5.17647058823529,matched,0.969948404720554
26,26,140,Literal,shoulder,4.875,matched,0.958068306321235
26,26,142,Metaphor,fight,4.875,matched,0.993752214737845
26,26,144,Anomalous,growing,2.52941176470588,unmatched,0.971249932751252
26,26,145,Anomalous,heart,2.35294117647059,unmatched,0.983731409044442
26,26,146,Anomalous,scattered,2.88235294117647,matched,0.811539276348562
26,26,149,Anomalous,drowning,3.4375,matched,0.955813284349573
26,26,150,Literal,scale,5.17647058823529,matched,0.981663295262289
26,26,152,Literal,broken,5.75,matched,0.953783039233394
26,26,153,Literal,food,5.76470588235294,matched,0.949536231094705
26,26,156,Literal,plant,6.1875,matched,0.954575591910789
26,26,157,Anomalous,bag,1.58823529411765,matched,0.962538733616265
26,26,158,Metaphor,lifting,5.5,matched,0.928708831206524
26,26,160,Literal,tears,6.375,unmatched,0.931496543428322
26,26,161,Literal,head,3.29411764705882,matched,0.992815654094542
26,26,162,Literal,blind,5.70588235294118,matched,0.980206384625111
26,26,163,Metaphor,light,4.94117647058824,matched,0.949816294983948
26,26,164,Anomalous,teeth,1.88235294117647,unmatched,0.956055288225992
26,26,165,Anomalous,fixed,3.875,matched,0.98999897624931
26,26,166,Metaphor,dry,3.26666666666667,unmatched,0.958587848029069
26,26,168,Metaphor,clock,6.35294117647059,matched,0.958837288615048
26,26,169,Anomalous,key,2.41176470588235,matched,0.982785057409625
26,26,170,Literal,bin,6.17647058823529,matched,0.97655066364964
26,26,171,Metaphor,couple,5.05882352941176,matched,0.833924893812574
26,26,172,Literal,missing,6.17647058823529,unmatched,0.95458745180302
26,26,173,Anomalous,chains,2.6875,matched,0.98106804746329
27,27,1,Literal,cough,5.94444444444444,unmatched,0.984955305125383
27,27,3,Metaphor,jail,4.66666666666667,matched,0.995773787688927
27,27,4,Metaphor,shoulder,3.77777777777778,matched,0.978522124679147
27,27,6,Metaphor,tag,3.94444444444444,unmatched,0.993506017692928
27,27,7,Anomalous,lifting,1.94444444444444,matched,0.970662230921462
27,27,8,Anomalous,sheep,2.72222222222222,matched,0.980442775130669
27,27,10,Metaphor,broken,6.55555555555556,matched,0.995921855687904
27,27,11,Literal,teeth,5.05555555555556,unmatched,0.991880674779565
27,27,12,Metaphor,tears,4.16666666666667,unmatched,0.977893043586799
27,27,13,Literal,chains,5.5,matched,0.98967841927621
27,27,14,Anomalous,walking,2.5,matched,0.995434514687792
27,27,16,Literal,scattered,4.72222222222222,matched,0.982859375352814
27,27,17,Literal,walk,5.16666666666667,matched,0.970604231595177
27,27,18,Metaphor,missing,4.44444444444444,unmatched,0.997248647020854
27,27,19,Literal,words,3.77777777777778,matched,0.985678792710261
27,27,21,Anomalous,fight,1.94444444444444,matched,0.936868903898648
27,27,22,Anomalous,couple,2.16666666666667,matched,0.988934972558054
27,27,23,Literal,charging,6.11111111111111,matched,0.953723029663307
27,27,24,Literal,growing,5.11111111111111,unmatched,0.997134604126037
27,27,25,Literal,fixed,5,matched,0.986164588548414
27,27,27,Anomalous,clock,4,matched,0.989007320130778
27,27,28,Metaphor,tree,5.33333333333333,matched,0.996140956666575
27,27,29,Anomalous,thought,3.27777777777778,matched,0.99540901850587
27,27,30,Metaphor,root,3.05555555555556,unmatched,0.936059504774594
27,27,33,Anomalous,pills,2.88888888888889,unmatched,0.971043260029325
27,27,34,Anomalous,dry,1.61111111111111,unmatched,0.987205230331983
27,27,35,Metaphor,head,4.61111111111111,matched,0.988895600939281
27,27,38,Metaphor,bin,4.72222222222222,matched,0.940492335477836
27,27,39,Metaphor,empty,5.05555555555556,matched,0.987216228440202
27,27,40,Anomalous,light,2.16666666666667,matched,0.991094479347235
27,27,41,Literal,drowning,5.22222222222222,matched,0.983202641255313
27,27,42,Anomalous,rain,2.61111111111111,matched,0.988171890387009
27,27,43,Metaphor,couch,6.11111111111111,matched,0.88108668100546
27,27,44,Literal,key,5.33333333333333,matched,0.962684740171729
27,27,45,Literal,heart,6.38888888888889,unmatched,0.992908623411548
27,27,46,Literal,bag,3.72222222222222,matched,0.959322999559653
27,27,47,Metaphor,scale,5.66666666666667,matched,0.990485022888891
27,27,48,Literal,running,5.72222222222222,matched,0.970622568597979
27,27,52,Literal,body,5.66666666666667,unmatched,0.995013831488272
27,27,53,Metaphor,plant,5.66666666666667,matched,0.996524416412795
27,27,55,Metaphor,food,5.83333333333333,matched,0.969795652549378
27,27,56,Metaphor,fishing,4.27777777777778,unmatched,0.978809538227069
27,27,57,Literal,smell,5.66666666666667,unmatched,0.976248230338815
27,27,59,Metaphor,dry,3.26666666666667,unmatched,0.990220760547896
27,27,60,Literal,jail,5.82352941176471,matched,0.987013616857522
27,27,61,Anomalous,key,2.41176470588235,matched,0.991155103950222
27,27,62,Literal,tag,5.625,unmatched,0.925186868947854
27,27,64,Literal,shoulder,4.875,matched,0.834484919364649
27,27,65,Anomalous,drowning,3.4375,matched,0.986358112315842
27,27,67,Literal,blind,5.70588235294118,matched,0.962813943693529
27,27,68,Literal,tree,6.125,matched,0.924153737237319
27,27,69,Literal,head,3.29411764705882,matched,0.971740366308994
27,27,70,Metaphor,pills,2.82352941176471,unmatched,0.929252158918832
27,27,71,Metaphor,thought,5.47058823529412,matched,0.978531485498345
27,27,73,Anomalous,eye,2.52941176470588,matched,0.996626701841673
27,27,75,Anomalous,cough,4.35294117647059,unmatched,0.982666761028043
27,27,76,Metaphor,sheep,4,matched,0.927376381459723
27,27,77,Metaphor,walking,4.9375,matched,0.932729210519835
27,27,78,Literal,couch,6,matched,0.83354866478444
27,27,80,Metaphor,couple,5.05882352941176,matched,0.892711570062387
27,27,82,Literal,root,5.29411764705882,unmatched,0.944858949929971
27,27,83,Literal,scale,5.17647058823529,matched,0.922298215429061
27,27,84,Anomalous,smell,1.6,unmatched,0.983736871736491
27,27,86,Anomalous,chains,2.6875,matched,0.978704348248074
27,27,87,Anomalous,bag,1.58823529411765,matched,0.986338367726189
27,27,88,Anomalous,charging,4,matched,0.961055335649949
27,27,90,Metaphor,light,4.94117647058824,matched,0.987369658468517
27,27,91,Literal,bin,6.17647058823529,matched,0.98837669876756
27,27,92,Literal,plant,6.1875,matched,0.980104142353174
27,27,93,Literal,tears,6.375,unmatched,0.930511558558407
27,27,94,Anomalous,growing,2.52941176470588,unmatched,0.952732350504805
27,27,95,Anomalous,heart,2.35294117647059,unmatched,0.969504616289896
27,27,96,Anomalous,scattered,2.88235294117647,matched,0.983928469919299
27,27,98,Anomalous,walk,4.23529411764706,matched,0.984370311742919
27,27,99,Literal,missing,6.17647058823529,unmatched,0.961601971965488
27,27,101,Metaphor,rain,5.88235294117647,matched,0.978344721120165
27,27,102,Metaphor,lifting,5.5,matched,0.976220841881226
27,27,103,Literal,fishing,6.11764705882353,unmatched,0.951405702946263
27,27,104,Metaphor,fight,4.875,matched,0.980712568023794
27,27,105,Metaphor,clock,6.35294117647059,matched,0.968415716466597
27,27,106,Literal,empty,5.17647058823529,matched,0.968472331034194
27,27,107,Literal,food,5.76470588235294,matched,0.97069694944554
27,27,109,Anomalous,fixed,3.875,matched,0.959351211788514
27,27,110,Anomalous,teeth,1.88235294117647,unmatched,0.939287968463852
27,27,112,Anomalous,body,3.94117647058824,unmatched,0.98001257986136
27,27,114,Literal,broken,5.75,matched,0.985428906281512
27,27,115,Anomalous,running,3.41176470588235,matched,0.99653369086838
27,27,116,Anomalous,words,3.52941176470588,matched,0.991390987194938
27,27,119,Metaphor,body,3.52941176470588,unmatched,0.978231163964261
27,27,120,Metaphor,smell,4,unmatched,0.956253309665375
27,27,121,Anomalous,couch,2.4375,matched,0.958683243682534
27,27,122,Literal,fight,5.3125,matched,0.97954302274594
27,27,124,Metaphor,charging,4.625,matched,0.992200814271619
27,27,125,Metaphor,heart,4.625,unmatched,0.992296822553841
27,27,126,Literal,light,5.47058823529412,matched,0.986769866096099
27,27,128,Literal,dry,5,unmatched,0.954395833315674
27,27,129,Metaphor,eye,4.375,matched,0.959584126038342
27,27,131,Literal,pills,4.8125,unmatched,0.980380180473179
27,27,133,Literal,clock,5.5,matched,0.993594768328512
27,27,134,Anomalous,bin,2.8125,matched,0.944181574094007
27,27,135,Metaphor,chains,4.58823529411765,matched,0.969150502948426
27,27,136,Literal,rain,5.875,matched,0.983409196258877
27,27,137,Anomalous,jail,2.52941176470588,matched,0.965524411669785
27,27,139,Metaphor,scattered,4.82352941176471,matched,0.98808208016162
27,27,140,Metaphor,cough,2.58823529411765,unmatched,0.984981562317464
27,27,141,Anomalous,tree,2.375,matched,0.978347676144235
27,27,142,Literal,thought,5.52941176470588,matched,0.983557572600995
27,27,144,Literal,couple,5.82352941176471,matched,0.982032544732018
27,27,145,Anomalous,missing,2.8125,unmatched,0.977732389310806
27,27,146,Anomalous,root,2.41176470588235,unmatched,0.9472711577478
27,27,147,Anomalous,fishing,1.35294117647059,unmatched,0.922437053111993
27,27,149,Metaphor,bag,6.38888888888889,matched,0.957666034456
27,27,150,Metaphor,drowning,5.0625,matched,0.979275590991368
27,27,151,Anomalous,head,4.375,matched,0.985873175748471
27,27,154,Anomalous,shoulder,2.4375,matched,0.980336753195842
27,27,155,Anomalous,empty,2,matched,0.947628901123851
27,27,159,Literal,sheep,4.52941176470588,matched,0.950452676672425
27,27,160,Literal,walking,3.9375,matched,0.900663561690337
27,27,161,Anomalous,broken,2.5625,matched,0.966351473733561
27,27,162,Anomalous,blind,3.26666666666667,matched,0.871827529115451
27,27,163,Metaphor,words,3.5625,matched,0.945686813597932
27,27,165,Anomalous,tears,1.64705882352941,unmatched,0.993286345164623
27,27,166,Literal,lifting,6.0625,matched,0.978549877294584
27,27,167,Metaphor,growing,2.75,unmatched,0.97458558352078
27,27,168,Anomalous,plant,3.0625,matched,0.957142319647846
27,27,169,Anomalous,tag,2.66666666666667,unmatched,0.861669528711929
27,27,170,Metaphor,walk,5.88235294117647,matched,0.980509172023151
27,27,171,Metaphor,teeth,2.6875,unmatched,0.967771920259812
27,27,172,Anomalous,scale,2.6875,matched,0.986128240515036
27,27,173,Metaphor,fixed,4.6875,matched,0.980784394133788
27,27,174,Metaphor,running,5.53333333333333,matched,0.960714449588659
27,27,175,Metaphor,key,5.17647058823529,matched,0.985469046315118
28,28,1,Metaphor,shoulder,3.77777777777778,matched,0.981053489393119
28,28,2,Metaphor,head,4.61111111111111,matched,0.898947576862523
28,28,4,Metaphor,broken,6.55555555555556,matched,0.956124896367645
28,28,5,Literal,charging,6.11111111111111,matched,0.990946882316319
28,28,6,Literal,heart,6.38888888888889,unmatched,0.936186327605016
28,28,10,Literal,walk,5.16666666666667,matched,0.965821240457463
28,28,11,Metaphor,couch,6.11111111111111,matched,0.965454246195358
28,28,13,Metaphor,fishing,4.27777777777778,unmatched,0.945678462181762
28,28,14,Literal,chains,5.5,matched,0.977704565549121
28,28,15,Literal,scattered,4.72222222222222,matched,0.966881147320327
28,28,17,Metaphor,blind,5.55555555555556,matched,0.940273887962752
28,28,18,Literal,growing,5.11111111111111,unmatched,0.946534044353236
28,28,19,Metaphor,empty,5.05555555555556,matched,0.981900115521382
28,28,21,Anomalous,light,2.16666666666667,matched,0.916520118930081
28,28,22,Metaphor,root,3.05555555555556,unmatched,0.941128267601958
28,28,23,Literal,fixed,5,matched,0.958731552969756
28,28,24,Literal,words,3.77777777777778,matched,0.96968652181641
28,28,25,Metaphor,tag,3.94444444444444,unmatched,0.879543899881825
28,28,26,Metaphor,tears,4.16666666666667,unmatched,0.912156611514734
28,28,27,Literal,eye,5.44444444444444,matched,0.975826457075706
28,28,28,Metaphor,plant,5.66666666666667,matched,0.897760137411602
28,28,29,Literal,running,5.72222222222222,matched,0.953178663865894
28,28,30,Anomalous,walking,2.5,matched,0.935484204097787
28,28,32,Literal,cough,5.94444444444444,unmatched,0.94939575364568
28,28,33,Metaphor,scale,5.66666666666667,matched,0.943572737386061
28,28,34,Literal,body,5.66666666666667,unmatched,0.973575825979429
28,28,35,Literal,bag,3.72222222222222,matched,0.967872318453698
28,28,37,Metaphor,jail,4.66666666666667,matched,0.941690195689064
28,28,38,Anomalous,lifting,1.94444444444444,matched,0.903686564609547
28,28,40,Anomalous,thought,3.27777777777778,matched,0.91277949574748
28,28,41,Anomalous,pills,2.88888888888889,unmatched,0.980220016737026
28,28,42,Literal,key,5.33333333333333,matched,0.942960092138904
28,28,43,Metaphor,food,5.83333333333333,matched,0.920828516801334
28,28,44,Anomalous,clock,4,matched,0.98373185668701
28,28,46,Anomalous,rain,2.61111111111111,matched,0.943990859286362
28,28,47,Literal,teeth,5.05555555555556,unmatched,0.939406694062754
28,28,49,Literal,smell,5.66666666666667,unmatched,0.847785690219196
28,28,50,Metaphor,tree,5.33333333333333,matched,0.964731714880694
28,28,52,Metaphor,bin,4.72222222222222,matched,0.977032588479157
28,28,54,Metaphor,missing,4.44444444444444,unmatched,0.972826954212033
28,28,55,Anomalous,sheep,2.72222222222222,matched,0.937095687775743
28,28,56,Anomalous,fight,1.94444444444444,matched,0.960645876110757
28,28,57,Anomalous,couple,2.16666666666667,matched,0.96349049724304
28,28,58,Anomalous,dry,1.61111111111111,unmatched,0.951604327514428
28,28,59,Literal,drowning,5.22222222222222,matched,0.938890430330413
28,28,60,Literal,bin,6.17647058823529,matched,0.925121958224192
28,28,62,Anomalous,running,3.41176470588235,matched,0.907286709346632
28,28,63,Metaphor,couple,5.05882352941176,matched,0.886894635841109
28,28,65,Metaphor,fight,4.875,matched,0.935180795810498
28,28,68,Anomalous,eye,2.52941176470588,matched,0.941449751932953
28,28,69,Anomalous,key,2.41176470588235,matched,0.972955711194813
28,28,70,Metaphor,dry,3.26666666666667,unmatched,0.956196129586565
28,28,72,Literal,food,5.76470588235294,matched,0.954398448234566
28,28,74,Anomalous,body,3.94117647058824,unmatched,0.744726839609327
28,28,75,Literal,broken,5.75,matched,0.970685436509253
28,28,76,Anomalous,walk,4.23529411764706,matched,0.936473571241338
28,28,77,Anomalous,charging,4,matched,0.947975963403027
28,28,78,Anomalous,words,3.52941176470588,matched,0.941123069490178
28,28,79,Metaphor,clock,6.35294117647059,matched,0.961001201240148
28,28,80,Literal,head,3.29411764705882,matched,0.951605502029565
28,28,81,Literal,jail,5.82352941176471,matched,0.971612283204179
28,28,82,Metaphor,lifting,5.5,matched,0.729906427827917
28,28,84,Anomalous,fixed,3.875,matched,0.954726239506327
28,28,86,Metaphor,light,4.94117647058824,matched,0.941438894625761
28,28,87,Anomalous,growing,2.52941176470588,unmatched,0.970303944607219
28,28,88,Literal,root,5.29411764705882,unmatched,0.964220240902828
28,28,89,Literal,shoulder,4.875,matched,0.939618169789581
28,28,90,Metaphor,rain,5.88235294117647,matched,0.936160232604425
28,28,91,Literal,couch,6,matched,0.952581043601734
28,28,92,Literal,missing,6.17647058823529,unmatched,0.909746642492442
28,28,93,Literal,scale,5.17647058823529,matched,0.98309033313996
28,28,96,Literal,empty,5.17647058823529,matched,0.958449109412658
28,28,99,Literal,plant,6.1875,matched,0.940991880661188
28,28,101,Anomalous,chains,2.6875,matched,0.904454919609313
28,28,102,Literal,blind,5.70588235294118,matched,0.983294382318818
28,28,103,Anomalous,scattered,2.88235294117647,matched,0.92576855227818
28,28,105,Metaphor,pills,2.82352941176471,unmatched,0.931158324148728
28,28,106,Metaphor,walking,4.9375,matched,0.960044972139218
28,28,107,Anomalous,drowning,3.4375,matched,0.901260261126942
28,28,108,Metaphor,thought,5.47058823529412,matched,0.971730394554057
28,28,109,Literal,tears,6.375,unmatched,0.967865515030352
28,28,110,Anomalous,bag,1.58823529411765,matched,0.982792189460959
28,28,111,Anomalous,smell,1.6,unmatched,0.974531476719043
28,28,113,Literal,fishing,6.11764705882353,unmatched,0.912920221175044
28,28,114,Anomalous,cough,4.35294117647059,unmatched,0.964374787337966
28,28,115,Literal,tag,5.625,unmatched,0.950483845522532
28,28,117,Anomalous,teeth,1.88235294117647,unmatched,0.961658367990472
28,28,118,Anomalous,heart,2.35294117647059,unmatched,0.980078746341869
28,28,120,Anomalous,root,2.41176470588235,unmatched,0.950550452299322
28,28,121,Anomalous,scale,2.6875,matched,0.914325187612164
28,28,124,Literal,pills,4.8125,unmatched,0.834832556526012
28,28,128,Literal,couple,5.82352941176471,matched,0.956330028438591
28,28,129,Literal,walking,3.9375,matched,0.933425935573123
28,28,130,Metaphor,chains,4.58823529411765,matched,0.959945162013978
28,28,131,Metaphor,growing,2.75,unmatched,0.984350456197915
28,28,132,Metaphor,teeth,2.6875,unmatched,0.980585122797106
28,28,134,Metaphor,charging,4.625,matched,0.985457469274566
28,28,135,Anomalous,couch,2.4375,matched,0.976246516106739
28,28,136,Anomalous,blind,3.26666666666667,matched,0.981706625750994
28,28,137,Literal,sheep,4.52941176470588,matched,0.944829123225402
28,28,138,Anomalous,bin,2.8125,matched,0.948605497997347
28,28,139,Literal,clock,5.5,matched,0.985676570688717
28,28,140,Metaphor,heart,4.625,unmatched,0.981762734908304
28,28,141,Literal,lifting,6.0625,matched,0.940976014629891
28,28,142,Anomalous,food,3.58823529411765,matched,0.969092977391242
28,28,143,Literal,rain,5.875,matched,0.952527069307121
28,28,144,Anomalous,head,4.375,matched,0.960960951874576
28,28,146,Metaphor,bag,6.38888888888889,matched,0.975564803828786
28,28,147,Literal,dry,5,unmatched,0.962239801365186
28,28,148,Metaphor,words,3.5625,matched,0.889413346952281
28,28,149,Anomalous,jail,2.52941176470588,matched,0.974461924352204
28,28,150,Anomalous,tag,2.66666666666667,unmatched,0.965975474376849
28,28,153,Anomalous,tree,2.375,matched,0.946395366952259
28,28,155,Anomalous,missing,2.8125,unmatched,0.986429207080761
28,28,156,Metaphor,drowning,5.0625,matched,0.945887523628572
28,28,157,Metaphor,walk,5.88235294117647,matched,0.89007716302852
28,28,158,Metaphor,cough,2.58823529411765,unmatched,0.922368754140189
28,28,161,Metaphor,key,5.17647058823529,matched,0.984656115264844
28,28,162,Metaphor,scattered,4.82352941176471,matched,0.943848557752457
28,28,163,Metaphor,smell,4,unmatched,0.983924754541465
28,28,164,Metaphor,fixed,4.6875,matched,0.976993083349357
28,28,166,Anomalous,tears,1.64705882352941,unmatched,0.992315470429613
28,28,167,Literal,fight,5.3125,matched,0.954019564836245
28,28,168,Anomalous,broken,2.5625,matched,0.975503366709059
28,28,169,Metaphor,body,3.52941176470588,unmatched,0.962663761469952
28,28,170,Literal,thought,5.52941176470588,matched,0.960470989069664
28,28,171,Anomalous,plant,3.0625,matched,0.855224478725822
28,28,173,Metaphor,running,5.53333333333333,matched,0.948224467389409
28,28,174,Literal,light,5.47058823529412,matched,0.989129966480162
28,28,175,Anomalous,fishing,1.35294117647059,unmatched,0.984005040554604
28,28,176,Anomalous,empty,2,matched,0.954582962843639
28,28,177,Anomalous,shoulder,2.4375,matched,0.919502529849684
29,29,1,Literal,heart,6.38888888888889,unmatched,0.923286178514071
29,29,2,Literal,charging,6.11111111111111,matched,0.95659702351345
29,29,4,Anomalous,pills,2.88888888888889,unmatched,0.97255282007081
29,29,5,Metaphor,missing,4.44444444444444,unmatched,0.949586019941798
29,29,7,Literal,teeth,5.05555555555556,unmatched,0.903028632982241
29,29,8,Literal,key,5.33333333333333,matched,0.943433216270808
29,29,9,Literal,walk,5.16666666666667,matched,0.966486060256508
29,29,10,Metaphor,blind,5.55555555555556,matched,0.923521258596853
29,29,11,Literal,chains,5.5,matched,0.974853617120385
29,29,14,Metaphor,scale,5.66666666666667,matched,0.951398179797795
29,29,15,Literal,bag,3.72222222222222,matched,0.965427252806597
29,29,17,Metaphor,food,5.83333333333333,matched,0.977161756582944
29,29,18,Literal,words,3.77777777777778,matched,0.945122146868767
29,29,19,Metaphor,jail,4.66666666666667,matched,0.936264068171241
29,29,20,Anomalous,clock,4,matched,0.92109286483731
29,29,22,Metaphor,plant,5.66666666666667,matched,0.949521059700712
29,29,23,Metaphor,fishing,4.27777777777778,unmatched,0.908075980280787
29,29,24,Literal,smell,5.66666666666667,unmatched,0.94561459733361
29,29,25,Literal,fixed,5,matched,0.968255162311582
29,29,26,Metaphor,couch,6.11111111111111,matched,0.956749863004067
29,29,27,Literal,scattered,4.72222222222222,matched,0.947867731750813
29,29,28,Literal,cough,5.94444444444444,unmatched,0.982371488617916
29,29,30,Anomalous,rain,2.61111111111111,matched,0.855383398576758
29,29,31,Metaphor,empty,5.05555555555556,matched,0.900308796303556
29,29,32,Metaphor,tears,4.16666666666667,unmatched,0.977830012901051
29,29,33,Literal,drowning,5.22222222222222,matched,0.909297972938044
29,29,34,Anomalous,thought,3.27777777777778,matched,0.897839270117782
29,29,36,Literal,growing,5.11111111111111,unmatched,0.9659647620494
29,29,38,Anomalous,light,2.16666666666667,matched,0.967822949829916
29,29,39,Metaphor,tag,3.94444444444444,unmatched,0.943760585129817
29,29,40,Anomalous,dry,1.61111111111111,unmatched,0.982231809168692
29,29,41,Literal,eye,5.44444444444444,matched,0.903209602209956
29,29,42,Metaphor,shoulder,3.77777777777778,matched,0.918343298187803
29,29,43,Metaphor,bin,4.72222222222222,matched,0.953297930576064
29,29,44,Metaphor,broken,6.55555555555556,matched,0.964869863476717
29,29,45,Metaphor,root,3.05555555555556,unmatched,0.947464439194854
29,29,46,Metaphor,head,4.61111111111111,matched,0.950881612505067
29,29,47,Anomalous,sheep,2.72222222222222,matched,0.979013588967332
29,29,48,Literal,running,5.72222222222222,matched,0.904930668408325
29,29,50,Anomalous,couple,2.16666666666667,matched,0.938979773375587
29,29,52,Anomalous,charging,4,matched,0.983517974348705
29,29,53,Literal,scale,5.17647058823529,matched,0.972995138214881
29,29,54,Metaphor,couple,5.05882352941176,matched,0.935785644075451
29,29,55,Metaphor,dry,3.26666666666667,unmatched,0.942028618443227
29,29,56,Metaphor,pills,2.82352941176471,unmatched,0.917812212162361
29,29,57,Anomalous,bag,1.58823529411765,matched,0.92468499336033
29,29,58,Anomalous,scattered,2.88235294117647,matched,0.981597073507661
29,29,59,Literal,food,5.76470588235294,matched,0.930964510968409
29,29,60,Literal,missing,6.17647058823529,unmatched,0.914125535673302
29,29,61,Literal,jail,5.82352941176471,matched,0.976093148621468
29,29,62,Metaphor,walking,4.9375,matched,0.873673035295717
29,29,63,Anomalous,chains,2.6875,matched,0.924863295408892
29,29,65,Literal,bin,6.17647058823529,matched,0.925984789379197
29,29,66,Anomalous,smell,1.6,unmatched,0.934073354232975
29,29,68,Literal,root,5.29411764705882,unmatched,0.976535020185408
29,29,70,Literal,tag,5.625,unmatched,0.953605285981333
29,29,72,Literal,fishing,6.11764705882353,unmatched,0.93144933111324
29,29,74,Anomalous,cough,4.35294117647059,unmatched,0.951528315060395
29,29,77,Literal,empty,5.17647058823529,matched,0.901094432450949
29,29,78,Anomalous,drowning,3.4375,matched,0.951541894322569
29,29,79,Literal,shoulder,4.875,matched,0.889823639322231
29,29,80,Anomalous,teeth,1.88235294117647,unmatched,0.890684653832316
29,29,81,Metaphor,fight,4.875,matched,0.892985034593523
29,29,82,Metaphor,rain,5.88235294117647,matched,0.915099386001873
29,29,83,Anomalous,heart,2.35294117647059,unmatched,0.949175438991476
29,29,84,Anomalous,growing,2.52941176470588,unmatched,0.955289269292911
29,29,85,Anomalous,eye,2.52941176470588,matched,0.93241588714935
29,29,86,Literal,couch,6,matched,0.971867602811577
29,29,88,Metaphor,sheep,4,matched,0.939402696837149
29,29,89,Metaphor,thought,5.47058823529412,matched,0.965628733474498
29,29,91,Metaphor,light,4.94117647058824,matched,0.98933907156914
